Numero_processo;Superintendencia;Status_processo;Fase_processo;Situacao_processo;Data_instauracao;Ano_instauracao;Data_cumprimento_intimacao;Ano_cumprimento_intimacao;Data_prazo_regimental;Ano_prazo_regimental;Data_DOU;Ano_DOU;Data_encerramento;Ano_encerramento;Tipologia;Grupo_economico;Servico_telecom;Sistema_cadastro;Unidade_responsavel;Pagamento_multa;Situacao_multa;Renuncia;Recurso_juridico;CADIN;Divida_ativa;Valor_multa;Saldo_devedor
535280025572016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;15/06/2016;2016;15/06/2016;2016;12/12/2016;2016;15/12/2016;2016;15/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR05CO;1;1;1;0;0;0;2004,57;0,00
535000146262016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;15/06/2016;2016;15/06/2016;2016;12/12/2016;2016;06/12/2016;2016;06/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO001;0;3;0;0;1;1;5345,49;5345,49
535000141032016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/06/2016;2016;23/06/2016;2016;20/12/2016;2016;27/06/2018;2018;27/06/2018;2018;PADO: Remuneração de Redes;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;0;3;0;0;1;1;1600000,00;1600000,00
535080037532016;SFI;Ativo;Recursal;Recursal;10/06/2016;2016;13/06/2016;2016;10/12/2016;2016;;;;;PADO: Obstrução à Fiscalização;OI;SERVIÇO MOVEL PESSOAL;SPADO;GR02CO;0;3;0;0;0;0;1250000,00;1250000,00
535080037542016;SFI;Ativo;Recursal;Recursal;10/06/2016;2016;10/06/2016;2016;07/12/2016;2016;;;;;PADO: Obstrução à Fiscalização;OI;SERVIÇO MOVEL PESSOAL;SPADO;FIGF;0;3;0;0;0;0;514500,00;514500,00
535000139772016;SCO;Ativo;Decisória;Formalização da Decisão;10/06/2016;2016;;;;;;;;;PADO: Exploração Industrial de Linha Dedicada;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SEI;COGE;0;3;0;0;0;0;3200000,00;3200000,00
535720005442016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;09/06/2016;2016;03/08/2016;2016;30/01/2017;2017;25/04/2017;2017;25/04/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR10;0;3;0;0;1;0;5345,49;5345,49
535000138812016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;09/06/2016;2016;15/06/2016;2016;12/12/2016;2016;11/10/2016;2016;11/10/2016;2016;PADO: Interconexão;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;0;3;0;0;1;1;55550,28;55550,28
535040067502016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;09/06/2016;2016;09/06/2016;2016;06/12/2016;2016;07/11/2016;2016;07/11/2016;2016;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;0;0;5595,49;797,38
535390006592016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;08/06/2016;2016;29/06/2016;2016;26/12/2016;2016;18/01/2017;2017;18/01/2017;2017;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06;1;1;1;0;0;0;1794,42;0,00
535390006602016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;08/06/2016;2016;29/06/2016;2016;26/12/2016;2016;04/01/2017;2017;04/01/2017;2017;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06;1;1;0;0;0;0;1435,54;0,00
535480011222016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/06/2016;2016;07/06/2016;2016;04/12/2016;2016;22/02/2019;2019;22/02/2019;2019;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO073;0;3;0;0;0;0;5345,49;5345,49
535000135342016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/06/2016;2016;25/07/2016;2016;21/01/2017;2017;13/09/2017;2017;13/09/2017;2017;PADO: Universalização;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;1;1;1;0;0;0;750,00;0,00
535000135342016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/06/2016;2016;25/07/2016;2016;21/01/2017;2017;13/09/2017;2017;13/09/2017;2017;PADO: Universalização;SERCOMTEL;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;1;1;1;0;0;0;750,00;0,00
535000135242016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/06/2016;2016;24/06/2016;2016;21/12/2016;2016;;;15/05/2017;2017;PADO: Universalização;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;1;1;1;0;0;0;3932,01;0,00
535000134752016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/06/2016;2016;09/06/2016;2016;06/12/2016;2016;01/11/2017;2017;01/11/2017;2017;PADO: Interconexão;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;0;3;0;1;0;0;419088,60;419088,60
535450005632016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/06/2016;2016;02/06/2016;2016;29/11/2016;2016;08/11/2016;2016;08/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;1;2;0;0;0;0;5345,49;743,81
535450005612016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/06/2016;2016;02/06/2016;2016;29/11/2016;2016;01/11/2016;2016;01/11/2016;2016;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO073;1;1;1;0;0;0;330,00;0,00
535450006442016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;01/06/2016;2016;01/06/2016;2016;28/11/2016;2016;08/11/2016;2016;08/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;0;3;0;0;1;1;5345,49;5345,49
535450006882016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;01/06/2016;2016;01/06/2016;2016;28/11/2016;2016;26/09/2016;2016;26/09/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;5586,04;0,00
535000129342016;SCO;Ativo;Recursal;Recursal;31/05/2016;2016;02/06/2016;2016;29/11/2016;2016;;;;;PADO: Gestão da Qualidade - SMP;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;COQL;0;3;0;0;0;0;22744745,04;22744745,04
535000126442016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;30/05/2016;2016;22/06/2016;2016;19/12/2016;2016;20/04/2018;2018;20/04/2018;2018;PADO: Alteração Societária;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;COGE;1;1;1;0;0;0;293,23;0,00
535000126552016;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;30/05/2016;2016;;;;;25/02/2019;2019;25/02/2019;2019;PADO: Serviço de Utilidade Pública;OI;SERVICO TELEFONICO FIXO COMUTADO;SEI;COGE;0;3;0;0;0;0;25268,13;25268,13
535690012652016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/05/2016;2016;27/05/2016;2016;23/11/2016;2016;29/11/2016;2016;29/11/2016;2016;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR10FI2;0;3;0;0;1;0;3750,00;3750,00
535000120942016;SCO;Ativo;Recursal;Apresentação de Recurso;27/05/2016;2016;;;;;;;;;PADO: Universalização;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SEI;COUN;0;3;0;0;0;0;8640856,89;8640856,89
535080079632015;SFI;Ativo;Recursal;Recursal;25/05/2016;2016;04/05/2017;2017;31/10/2017;2017;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01CO;0;3;0;0;0;0;7148,41;7148,41
535480009932016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;25/05/2016;2016;16/06/2016;2016;13/12/2016;2016;27/08/2018;2018;27/08/2018;2018;PADO: Obstrução à Fiscalização;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;0;3;0;0;0;0;1629,20;1629,20
535080034962016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;25/05/2016;2016;25/05/2016;2016;21/11/2016;2016;06/07/2017;2017;06/07/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;1;1;1;0;0;0;3407,75;0,00
535000121592016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;24/05/2016;2016;27/06/2016;2016;24/12/2016;2016;20/04/2016;2016;20/04/2016;2016;PADO: Direitos do Consumidor - STFC;CLARO;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;1;1;1;0;0;0;10095,77;0,00
535280021872016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;24/05/2016;2016;06/06/2016;2016;03/12/2016;2016;30/11/2016;2016;30/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR05;1;1;0;0;0;0;2672,75;0,00
535000118492016;SCO;Ativo;Recursal;Recursal;20/05/2016;2016;08/06/2016;2016;05/12/2016;2016;;;;;PADO: Gestão da Qualidade - SMP;TELEFÔNICA;SERVIÇO MOVEL PESSOAL;SPADO;COQL;0;3;0;0;0;0;46919298,97;46919298,97
535280022322016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/05/2016;2016;20/05/2016;2016;16/11/2016;2016;24/11/2016;2016;24/11/2016;2016;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR05CO;1;1;0;0;0;0;2392,56;0,00
535120004312016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/05/2016;2016;20/05/2016;2016;16/11/2016;2016;17/11/2016;2016;17/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;1;1;0;0;0;0;534,55;0,00
535120004282016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/05/2016;2016;20/05/2016;2016;16/11/2016;2016;16/08/2016;2016;16/08/2016;2016;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;UO021;1;1;0;0;0;0;1076,43;0,00
535240021702016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/05/2016;2016;17/06/2016;2016;14/12/2016;2016;21/09/2016;2016;21/09/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04CO;1;1;0;0;0;0;2405,47;0,00
535420015522016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/05/2016;2016;14/06/2016;2016;11/12/2016;2016;13/12/2016;2016;13/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO073;1;1;0;0;0;0;2872,75;0,00
535120004292016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/05/2016;2016;19/05/2016;2016;15/11/2016;2016;17/11/2016;2016;17/11/2016;2016;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;1;1;1;0;0;0;2662,69;0,00
535040058372016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/05/2016;2016;19/05/2016;2016;15/11/2016;2016;27/10/2016;2016;27/10/2016;2016;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;0;0;5543,67;4827,70
535160024782016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/05/2016;2016;18/05/2016;2016;14/11/2016;2016;08/06/2018;2018;08/06/2018;2018;PADO: Certificação de Produtos;ALGAR;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;0;3;0;0;0;0;27500,00;27500,00
535480009332016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/05/2016;2016;31/05/2016;2016;27/11/2016;2016;11/11/2016;2016;11/11/2016;2016;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;UO071;1;1;0;0;0;0;598,02;0,00
535480009322016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/05/2016;2016;27/05/2016;2016;23/11/2016;2016;27/09/2016;2016;27/09/2016;2016;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;UO073;1;1;0;0;0;0;598,02;0,00
535320007962016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;17/05/2016;2016;17/05/2016;2016;13/11/2016;2016;18/11/2016;2016;18/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06CO;1;1;1;0;0;0;4009,12;0,00
535420015122016;SFI;Ativo;Recursal;Recursal;16/05/2016;2016;07/10/2016;2016;05/04/2017;2017;;;;;PADO: Certificação e Não Outorgado - Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR04CO;0;3;0;0;0;0;613,08;613,08
535720005392016;SFI;Ativo;Recursal;Recursal;13/05/2016;2016;13/05/2016;2016;09/11/2016;2016;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO101;1;1;0;0;0;0;4543,66;0,00
535600014042016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/05/2016;2016;25/05/2016;2016;21/11/2016;2016;26/12/2016;2016;26/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09;0;3;0;0;1;1;5345,49;5345,49
535000088202016;SCO;Ativo;Recursal;Recursal;12/05/2016;2016;18/05/2016;2016;14/11/2016;2016;;;;;PADO: Ressarcimento - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;18126,47;18126,47
535120004652016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/05/2016;2016;12/05/2016;2016;08/11/2016;2016;05/06/2018;2018;05/06/2018;2018;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;0;3;0;0;1;1;4810,94;4810,94
535080029712016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/05/2016;2016;12/05/2016;2016;08/11/2016;2016;03/10/2016;2016;03/10/2016;2016;PADO: Certificação e Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;1;1;1;0;0;0;5205,16;0,00
535000060842016;SCO;Ativo;Recursal;Recursal;11/05/2016;2016;19/05/2016;2016;15/11/2016;2016;;;;;PADO: Direitos do Consumidor - SMP;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;CODI;0;3;0;0;0;0;21629521,60;21629521,60
535080029452016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;11/05/2016;2016;11/05/2016;2016;07/11/2016;2016;03/02/2017;2017;03/02/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;1;1;0;0;0;0;2672,75;0,00
535480008922016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;10/05/2016;2016;19/05/2016;2016;15/11/2016;2016;24/07/2016;2016;24/07/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO073;0;3;0;0;1;1;5345,49;5345,49
535000118482016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/05/2016;2016;06/07/2016;2016;02/01/2017;2017;21/11/2018;2018;21/11/2018;2018;PADO: Competição;CLARO;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;COGE;1;1;1;0;0;0;44792,42;0,00
535660002832016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;06/05/2016;2016;06/05/2016;2016;02/11/2016;2016;14/11/2018;2018;14/11/2018;2018;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO092;0;3;0;0;0;0;5345,49;5345,49
535000105202016;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;06/05/2016;2016;;;;;06/11/2018;2018;06/11/2018;2018;PADO: Alteração Societária;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;COGE;1;1;0;0;0;0;159,55;0,00
535000101222016;SCO;Encerrado;Trânsito em Julgado;Formalização do Trânsito em Julgado Administrativo;04/05/2016;2016;20/07/2018;2018;16/01/2019;2019;04/01/2019;2019;04/01/2019;2019;PADO: Obrigações Legais e Contratuais;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SEI;COGE;0;3;0;0;0;0;866,03;866,03
535040050862016;SFI;Ativo;Recursal;Recursal;04/05/2016;2016;04/05/2016;2016;31/10/2016;2016;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;0;0;5078,22;5078,22
535040051412016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/05/2016;2016;02/05/2016;2016;29/10/2016;2016;08/11/2016;2016;08/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;1;1;6775,48;3668,69
535000094352016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;29/04/2016;2016;06/05/2016;2016;02/11/2016;2016;17/08/2018;2018;17/08/2018;2018;PADO: Numeração;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;COGE;1;1;1;0;0;0;1875,00;0,00
535420013332016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/04/2016;2016;28/04/2016;2016;25/10/2016;2016;12/03/2018;2018;12/03/2018;2018;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;1;1;0;0;0;1;5345,49;0,00
535080026432016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/04/2016;2016;28/04/2016;2016;25/10/2016;2016;;;16/06/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;1;1;0;0;0;0;5345,49;0,00
535280019632016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/04/2016;2016;27/05/2016;2016;23/11/2016;2016;24/10/2016;2016;24/10/2016;2016;PADO: Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR05CO;1;1;1;0;0;0;1794,06;0,00
535160019322016;SFI;Ativo;Recursal;Recursal;27/04/2016;2016;27/04/2016;2016;24/10/2016;2016;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;0;3;0;0;0;0;5345,49;5345,49
535690011632016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/04/2016;2016;27/04/2016;2016;24/10/2016;2016;28/10/2016;2016;28/10/2016;2016;PADO: Certificação e Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR10FI2;1;1;0;0;0;0;2872,75;0,00
535420013342016;SFI;Ativo;Recursal;Recursal;26/04/2016;2016;26/04/2016;2016;23/10/2016;2016;;;;;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;0;3;0;0;0;0;5345,49;5345,49
535080025742016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/04/2016;2016;26/04/2016;2016;23/10/2016;2016;08/11/2017;2017;08/11/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO021;1;2;0;0;0;0;5899,18;5899,18
535000093122016;SCO;Ativo;Recursal;Recursal;25/04/2016;2016;31/05/2016;2016;27/11/2016;2016;;;;;PADO: Disponibilidade e Funcionamento de TUP;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;510300,00;510300,00
535320006662016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/04/2016;2016;20/04/2016;2016;17/10/2016;2016;25/07/2017;2017;25/07/2017;2017;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06CO;1;1;1;0;0;0;3808,67;0,00
535570004212016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/04/2016;2016;20/04/2016;2016;17/10/2016;2016;22/11/2016;2016;22/11/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR08CO;0;3;0;0;0;0;4543,67;4543,67
535600014282016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/04/2016;2016;20/04/2016;2016;17/10/2016;2016;25/10/2016;2016;25/10/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09FI2;0;3;0;0;0;0;4543,67;4543,67
535720003922016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/04/2016;2016;20/04/2016;2016;17/10/2016;2016;25/10/2016;2016;25/10/2016;2016;PADO: Não Outorgado - Serviço e Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO101;0;3;0;0;1;1;2940,02;2940,02
535000089592016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/04/2016;2016;26/04/2016;2016;23/10/2016;2016;21/09/2017;2017;21/09/2017;2017;PADO: Portabilidade Numérica;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;0;3;0;0;1;1;440,00;440,00
535420011642016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/04/2016;2016;19/04/2016;2016;16/10/2016;2016;25/10/2016;2016;25/10/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;1;2;0;0;1;1;4810,94;4318,06
535630003762016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/04/2016;2016;17/05/2016;2016;13/11/2016;2016;12/12/2016;2016;12/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09;1;1;0;0;0;0;5880,04;0,00
535690010452016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/04/2016;2016;18/04/2016;2016;15/10/2016;2016;14/10/2016;2016;14/10/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR10FI2;0;3;0;0;1;0;2672,75;2672,75
535480007872016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/04/2016;2016;18/04/2016;2016;15/10/2016;2016;12/09/2016;2016;12/09/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;2672,75;0,00
535480007862016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/04/2016;2016;18/04/2016;2016;15/10/2016;2016;08/09/2016;2016;08/09/2016;2016;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;440,00;0,00
535160019642016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;15/04/2016;2016;13/07/2016;2016;09/01/2017;2017;23/12/2016;2016;23/12/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;2;0;0;1;1;4543,67;3361,96
535240022122016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/04/2016;2016;14/04/2016;2016;11/10/2016;2016;10/08/2016;2016;10/08/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04;0;3;0;0;1;1;7009,61;7009,61
535600013212016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/04/2016;2016;13/04/2016;2016;10/10/2016;2016;18/10/2016;2016;18/10/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR09FI2;0;3;0;0;1;1;2672,75;2672,75
535000015172016;SCO;Ativo;Recursal;Recursal;12/04/2016;2016;18/04/2016;2016;15/10/2016;2016;;;;;PADO: Carregamento de Canais - SeAC;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;0;3;0;0;0;0;53248,26;53248,26
535000069772016;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/04/2016;2016;18/04/2016;2016;15/10/2016;2016;29/05/2019;2019;29/05/2019;2019;PADO: Ressarcimento - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;312349,69;312349,69
535390004752016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/04/2016;2016;12/04/2016;2016;09/10/2016;2016;27/09/2016;2016;27/09/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR06CO;1;1;0;0;0;0;5345,49;0,00
535450004062016;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/04/2016;2016;12/04/2016;2016;09/10/2016;2016;12/09/2016;2016;12/09/2016;2016;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;1;1;0;0;0;0;5345,49;0,00
