Num_processo;Superintendencia;Tipologia_processo;Servico_telecom;Grupo_economico;Duracao_processo;Renuncia;Situacao_multa;Recurso_juridico;Cadin;Divida_ativa;Valor_multa;Saldo_devedor
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;197;Nao;Devedor;Nao;Sim;Sim;7.190,21;7.190,21
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;159;Nao;Quitado;Nao;Nao;Nao;2.672,75;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;79;Nao;Quitado;Nao;Nao;Nao;4.543,67;0
5,3504E+14;SFI;Certificação de Produtos;SMP;OUTROS;926;Nao;Parcial;Nao;Nao;Nao;2.000,00;24,91
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;119;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;114;Nao;Devedor;Nao;Sim;Sim;6.089,07;6.089,07
5,35E+14;SCO;Transferência Irregular de Outorga;SCM;OUTROS;990;Sim;Quitado;Nao;Nao;Nao;484,8;0
5,3569E+14;SFI;Certificação e Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;250;Nao;Devedor;Nao;Nao;Nao;3.321,09;3.321,09
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;863;Nao;Devedor;Nao;Sim;Sim;5.880,04;5.880,04
5,3551E+14;SFI;Licenciamento de Estação;SCM;OUTROS;499;Nao;Quitado;Nao;Nao;Nao;440;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,3516E+14;SFI;Licenciamento de Estação;SCM;OUTROS;150;Sim;Quitado;Nao;Nao;Nao;330;0
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Quitado;Nao;Nao;Nao;2.405,47;0
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;151;Sim;Quitado;Nao;Nao;Nao;3.808,66;0
5,35E+14;SCO;Numeração;STFC;OI;841;Nao;Devedor;Nao;Sim;Sim;130.509,13;130.509,13
5,35E+14;SCO;Numeração;SMP;OI;735;Nao;Devedor;Nao;Sim;Sim;168.419,95;168.419,95
5,35E+14;SCO;Obrigações Legais e Contratuais;STFC;OI;576;Nao;Devedor;Nao;Sim;Sim;61.416,06;61.416,06
5,3512E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;614;Nao;Devedor;Nao;Sim;Sim;2.628,90;2.628,90
5,3542E+14;SFI;Irregularidade Técnica;SCM;OUTROS;555;Nao;Devedor;Nao;Sim;Sim;440;440
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;268;Nao;Parcial;Nao;Nao;Sim;2.940,02;1.992,16
5,35E+14;SCO;Interconexão;STFC;OI;1101;Nao;Devedor;Nao;Nao;Nao;610.076,88;610.076,88
5,35E+14;SCO;Interconexão;STFC;OI;843;Nao;Devedor;Nao;Sim;Sim;3.045.213,20;3.045.213,20
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;156;Nao;Devedor;Nao;Sim;Sim;2.405,47;2.405,47
5,35E+14;SCO;Interconexão;STFC;OI;911;Nao;Devedor;Nao;Sim;Sim;40.930,71;40.930,71
5,35E+14;SCO;Remuneração de Redes;STFC;OUTROS;589;Nao;Devedor;Nao;Sim;Sim;7.065,57;7.065,57
5,35E+14;SCO;Bens Reversíveis;STFC;OUTROS;518;Sim;Quitado;Nao;Nao;Nao;11.700,00;0
5,35E+14;SCO;Bens Reversíveis;STFC;SERCOMTEL;518;Sim;Quitado;Nao;Nao;Nao;11.700,00;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;178;Nao;Devedor;Nao;Sim;Sim;3.472,75;3.472,75
5,3504E+14;SFI;Irregularidade Técnica;SMP;TELEFÔNICA;343;Sim;Quitado;Nao;Nao;Nao;5.635,66;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1043;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3572E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;449;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3572E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;190;Nao;Devedor;Nao;Nao;Nao;4.810,94;4.810,94
5,3572E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;183;Nao;Devedor;Nao;Sim;Nao;6.028,18;6.028,18
5,3572E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;131;Nao;Parcial;Nao;Nao;Nao;6.775,48;4.126,82
5,3524E+14;SFI;Irregularidade Técnica;SMP;TIM;477;Sim;Quitado;Nao;Nao;Nao;6.300,00;0
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;160;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Devedor;Nao;Nao;Sim;4.810,94;4.810,94
5,3524E+14;SFI;Irregularidade Técnica;SMP;OI;1106;Nao;Devedor;Nao;Nao;Nao;11.000,00;11.000,00
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OI;1239;Nao;Devedor;Nao;Nao;Nao;504.904,75;504.904,75
5,3524E+14;SFI;Irregularidade Técnica;STFC;TELEFÔNICA;204;Sim;Quitado;Nao;Nao;Nao;11.271,32;0
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;393;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;210;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3569E+14;SFI;Licenciamento de Estação;SCM;OUTROS;195;Nao;Quitado;Nao;Nao;Nao;440;0
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;520;Nao;Quitado;Nao;Nao;Nao;440;0
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;121;Sim;Quitado;Nao;Nao;Nao;3.608,21;0
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;518;Sim;Quitado;Nao;Nao;Nao;4.009,11;0
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;602;Nao;Devedor;Nao;Nao;Sim;4.543,67;4.543,67
5,356E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;199;Sim;Quitado;Nao;Nao;Nao;2.602,57;0
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;223;Nao;Parcial;Nao;Sim;Sim;5.345,49;3.294,20
5,3545E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;124;Sim;Quitado;Nao;Nao;Nao;330;0
5,35E+14;SCO;Obrigações Legais e Contratuais;SCM;OUTROS;915;Nao;Devedor;Nao;Sim;Sim;17.973,78;17.973,78
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;966;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;161;Nao;Parcial;Nao;Nao;Sim;4.543,67;2.858,05
5,3504E+14;SFI;Certificação de Produtos;SeAC;OUTROS;137;Nao;Quitado;Nao;Nao;Nao;3.333,00;0
5,3542E+14;SFI;Licenciamento de Estação;SCM;OUTROS;125;Nao;Quitado;Nao;Nao;Nao;440;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;496;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;238;Nao;Parcial;Nao;Nao;Nao;5.345,49;17,58
5,35E+14;SCO;Descumprimento de Determinação;SMP;TELEFÔNICA;839;Nao;Quitado;Nao;Nao;Nao;251.081,07;0
5,35E+14;SCO;Remuneração de Redes;STFC;OUTROS;309;Nao;Devedor;Nao;Sim;Sim;404.987,58;404.987,58
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;279;Nao;Quitado;Nao;Nao;Sim;440;0
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;160;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;155;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;106;Nao;Parcial;Nao;Nao;Nao;2.405,47;1.444,45
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;431;Nao;Parcial;Nao;Nao;Nao;5.345,49;3.605,99
5,35E+14;SCO;Obrigações Legais e Contratuais;SCM;OUTROS;1146;Nao;Devedor;Nao;Nao;Nao;183.189,40;183.189,40
5,356E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;621;Nao;Parcial;Nao;Nao;Nao;2.672,75;1.923,90
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;199;Nao;Quitado;Nao;Nao;Nao;4.543,67;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;927;Nao;Quitado;Nao;Nao;Sim;2.672,75;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;160;Nao;Quitado;Nao;Nao;Nao;2.672,75;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;96;Sim;Quitado;Nao;Nao;Nao;1.703,96;0
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;448;Nao;Devedor;Nao;Nao;Nao;4.543,67;4.543,67
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;259;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;180;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;161;Nao;Quitado;Nao;Nao;Nao;2.405,47;0
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;542;Nao;Quitado;Nao;Nao;Nao;440;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;91;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;213;Nao;Quitado;Nao;Nao;Sim;1.779,44;0
5,3504E+14;SFI;Licenciamento de Estação;SMP;TELEFÔNICA;671;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;251;Sim;Quitado;Nao;Nao;Nao;750;0
5,35E+14;SCO;Atendimento - SCM;SCM;OUTROS;439;Sim;Quitado;Nao;Nao;Nao;889,23;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;617;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Cancelamento de Serviço - SeAC;SeAC;SKY;244;Sim;Quitado;Nao;Nao;Nao;12.920,75;0
5,3516E+14;SFI;Licenciamento de Estação;SMP;TELEFÔNICA;587;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,35002E+14;SCO;Direitos do Consumidor - SCM;SCM;OUTROS;477;Nao;Quitado;Nao;Nao;Nao;440;0
5,35002E+14;SCO;Atendimento - SCM;SCM;OUTROS;462;Nao;Quitado;Nao;Nao;Nao;440;0
5,35282E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;90;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,35542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;191;Nao;Parcial;Nao;Nao;Nao;2.672,75;2.221,59
5,35662E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;208;Nao;Quitado;Nao;Nao;Nao;4.164,12;0
5,35692E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;198;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;269;Nao;Devedor;Nao;Sim;Sim;20.000,00;20.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;337;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;423;Nao;Devedor;Nao;Sim;Sim;20.200,00;20.200,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;335;Nao;Devedor;Nao;Nao;Nao;330.000,00;330.000,00
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;223;Nao;Quitado;Nao;Nao;Nao;3.068,20;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;225;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;213;Nao;Quitado;Nao;Nao;Nao;4.543,67;0
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;359;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;261;Nao;Devedor;Nao;Sim;Sim;333.300,00;333.300,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;260;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35122E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;226;Sim;Quitado;Nao;Nao;Nao;1.794,06;0
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;363;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;328;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;264;Nao;Devedor;Nao;Sim;Sim;330.000,00;330.000,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;417;Nao;Parcial;Nao;Nao;Nao;20.000,00;19.077,29
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;328;Nao;Devedor;Nao;Sim;Sim;302.940,00;302.940,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;217;Nao;Devedor;Nao;Sim;Sim;339.900,00;339.900,00
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;220;Nao;Devedor;Nao;Sim;Sim;12.817,87;12.817,87
5,35002E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;943;Sim;Quitado;Nao;Nao;Nao;15.000,00;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;239;Sim;Quitado;Nao;Nao;Nao;3.407,75;0
5,35002E+14;SCO;Tarifação - SMP;SMP;TELEFÔNICA;944;Nao;Quitado;Nao;Nao;Nao;531.717,82;0
5,35512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;197;Sim;Quitado;Nao;Nao;Nao;400,91;0
5,35662E+14;SFI;Licenciamento de Estação;SCM;OUTROS;302;Nao;Quitado;Nao;Nao;Nao;440;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;207;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;208;Nao;Quitado;Nao;Nao;Sim;5.078,22;0
5,35202E+14;SFI;Certificação de Produtos;SMP;OUTROS;203;Sim;Quitado;Nao;Nao;Nao;1.211,25;0
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;204;Nao;Quitado;Nao;Nao;Nao;5.175,71;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;238;Nao;Devedor;Nao;Nao;Sim;5.345,49;5.345,49
5,35122E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;358;Nao;Quitado;Nao;Nao;Nao;1.076,43;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;180;Sim;Quitado;Nao;Nao;Nao;4.009,11;0
5,35002E+14;SCO;Tarifação - SMP;SMP;OI;967;Nao;Devedor;Nao;Sim;Sim;36.078,87;36.078,87
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;222;Sim;Quitado;Nao;Nao;Nao;3.808,66;0
5,35662E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;218;Nao;Quitado;Nao;Nao;Nao;5.078,22;0
5,35542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;182;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;178;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,35162E+14;SFI;Licenciamento de Estação;SCM;OUTROS;158;Nao;Quitado;Nao;Nao;Nao;440;0
5,35322E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;188;Nao;Quitado;Nao;Nao;Nao;5.078,22;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;210;Sim;Quitado;Nao;Nao;Nao;4.009,11;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;456;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,35692E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;251;Nao;Devedor;Nao;Sim;Sim;2.940,02;2.940,02
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;211;Sim;Quitado;Nao;Nao;Nao;4.009,11;0
5,35602E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;201;Nao;Parcial;Nao;Nao;Sim;5.345,49;5.149,68
5,35362E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Quitado;Nao;Nao;Sim;5.880,04;0
5,3554E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;965;Nao;Quitado;Nao;Nao;Nao;2.021,32;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;300;Nao;Quitado;Nao;Nao;Nao;223,47;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;231;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,35632E+14;SFI;Licenciamento de Estação;SCM;OUTROS;245;Nao;Quitado;Nao;Nao;Nao;614,53;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;148;Nao;Quitado;Nao;Nao;Nao;4.164,12;0
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;188;Nao;Quitado;Nao;Nao;Sim;2.672,75;0
5,3516E+14;SFI;Irregularidade Técnica;SCM;OUTROS;181;Nao;Quitado;Nao;Nao;Nao;3.300,00;0
5,3528E+14;SFI;Não Outorgado - Radiofrequência;SCM;OUTROS;83;Sim;Quitado;Nao;Nao;Nao;3.123,09;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;560;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3528E+14;SFI;Irregularidade Técnica;SCM;OUTROS;195;Sim;Quitado;Nao;Nao;Nao;3.903,87;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;160;Nao;Quitado;Nao;Nao;Nao;2.539,11;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;557;Nao;Parcial;Nao;Nao;Nao;4.810,94;4.195,70
5,35422E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;214;Sim;Quitado;Nao;Nao;Nao;3.608,20;0
5,3508E+14;SFI;Irregularidade Técnica;SeAC;OUTROS;400;Nao;Devedor;Nao;Sim;Sim;5.452,40;5.452,40
5,352E+14;SFI;Certificação de Produtos;SMP;OUTROS;188;Nao;Devedor;Nao;Nao;Sim;600;600
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;621;Sim;Quitado;Nao;Nao;Nao;750;0
5,3524E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3508E+14;SFI;Irregularidade Técnica;SMP;OUTROS;637;Nao;Parcial;Nao;Sim;Sim;1.186,43;296,6
5,3528E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;533;Nao;Quitado;Nao;Nao;Nao;5.738,40;0
5,3508E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;484;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3528E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;97;Sim;Quitado;Nao;Nao;Nao;3.303,09;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;504;Nao;Quitado;Nao;Nao;Sim;2.672,75;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;379;Nao;Devedor;Nao;Sim;Nao;5.345,49;5.345,49
5,352E+14;SFI;Certificação de Produtos;SMP;OUTROS;193;Nao;Quitado;Nao;Nao;Nao;950;0
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;250;Nao;Devedor;Nao;Sim;Sim;2.405,47;2.405,47
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;392;Sim;Quitado;Nao;Nao;Nao;750;0
5,3508E+14;SFI;Irregularidade Técnica;SCM;OUTROS;368;Nao;Devedor;Nao;Sim;Sim;6.940,21;6.940,21
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;189;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;660;Nao;Devedor;Nao;Nao;Nao;534,55;534,55
5,3536E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;220;Sim;Quitado;Nao;Nao;Nao;3.808,67;0
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;503;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;340;Nao;Quitado;Nao;Nao;Nao;110;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;455;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Radiofrequência;SMP;OUTROS;341;Sim;Quitado;Nao;Nao;Nao;1.500,00;0
5,3524E+14;SFI;Irregularidade Técnica;SeAC;OUTROS;237;Nao;Parcial;Nao;Sim;Sim;3.470,10;3.348,22
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;179;Nao;Quitado;Nao;Nao;Nao;5.880,04;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;293;Sim;Quitado;Nao;Nao;Nao;2.212,19;0
5,35E+14;SCO;Sem tipologia definida;SMP;OI;197;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3536E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;195;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;358;Nao;Devedor;Nao;Sim;Sim;20.000,00;20.000,00
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;605;Nao;Quitado;Nao;Nao;Nao;640;0
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;241;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;158;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;202;Nao;Devedor;Nao;Sim;Nao;2.672,75;2.672,75
5,3508E+14;SFI;Licenciamento de Estação;SCM;OUTROS;245;Nao;Devedor;Nao;Sim;Sim;6.940,21;6.940,21
5,35E+14;SCO;Direitos do Consumidor - STFC;STFC;TIM;548;Sim;Quitado;Nao;Nao;Nao;1.500,00;0
5,3563E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;223;Nao;Parcial;Nao;Nao;Sim;5.345,49;5.122,76
5,352E+14;SFI;Irregularidade Técnica;SMP;OI;203;Sim;Quitado;Nao;Nao;Nao;6.406,34;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;726;Sim;Quitado;Nao;Nao;Nao;660;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;941;Sim;Quitado;Nao;Nao;Nao;32.372,50;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;917;Sim;Quitado;Nao;Nao;Nao;4.687,50;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;944;Nao;Quitado;Nao;Nao;Nao;960;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;789;Sim;Quitado;Nao;Nao;Nao;6.000,00;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;633;Sim;Quitado;Nao;Nao;Nao;2.689,82;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;761;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;917;Sim;Quitado;Nao;Nao;Nao;4.164,01;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;466;Sim;Quitado;Nao;Nao;Nao;4.687,50;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;620;Nao;Quitado;Nao;Nao;Nao;1.920,00;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;BAHIASAT;633;Sim;Quitado;Nao;Nao;Nao;165;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;795;Sim;Quitado;Nao;Nao;Nao;8.792,58;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;763;Nao;Devedor;Nao;Nao;Nao;13.630,21;13.630,21
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OI;395;Nao;Quitado;Nao;Nao;Nao;5.921,61;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;916;Sim;Quitado;Nao;Nao;Nao;330;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;561;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;551;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3536E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;210;Nao;Parcial;Nao;Nao;Sim;5.345,49;5.124,11
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;296;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;212;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3551E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;240;Sim;Quitado;Nao;Nao;Nao;660;0
5,3504E+14;SFI;Certificação de Produtos;SCM;OUTROS;253;Nao;Devedor;Nao;Sim;Sim;9.900,00;9.900,00
5,35E+14;SCO;Direitos do Consumidor - SMP;SMP;TELEFÔNICA;1023;Sim;Quitado;Nao;Nao;Nao;2.754.472,34;0
5,35E+14;SCO;Bens Reversíveis;STFC;TELEFÔNICA;702;Sim;Quitado;Nao;Nao;Nao;54.900,00;0
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;TELEFÔNICA;970;Nao;Devedor;Sim;Nao;Sim;1.537.013,69;1.537.013,69
5,35E+14;SCO;Gestão da Qualidade - SeAC;SeAC;OUTROS;991;Nao;Devedor;Nao;Sim;Sim;99.446,16;99.446,16
